成交時間,商品名稱,口數,新倉價,平倉價,平倉損益淨額
2021/08/31 10:31:30,小型期09,1,"17,180","17,170",-576
2021/08/31 10:12:06,小型期09,1,"17,205","17,195",-576
2021/08/31 10:04:10,小型期09,1,"17,205","17,200",-326
2021/08/31 9:49:39,小型期09,1,"17,225","17,205",924
2021/08/31 9:35:53,小型期09,1,"17,241","17,250",-526
2021/08/31 9:28:02,小型期09,1,"17,230","17,260","1,424"
2021/08/30 9:39:30,小型期09,1,"17,250","17,234",-876
2021/08/30 9:24:54,小型期09,1,"17,249","17,228","-1,126"
2021/08/30 9:14:53,小型期09,1,"17,235","17,235",-76
2021/08/30 9:08:57,小型期09,1,"17,216","17,230",-776
2021/08/30 9:06:23,小型期09,1,"17,236","17,216","-1,076"
2021/08/30 8:59:02,小型期09,1,"17,255","17,234","-1,126"
2021/08/30 8:54:07,小型期09,1,"17,252","17,251",-126
2021/08/27 23:50:43,小型期09,1,"17,280","17,273",-426
2021/08/27 23:29:33,小型期09,1,"17,279","17,271",-476
2021/08/27 23:22:54,小型期09,1,"17,275","17,272",-226
2021/08/27 21:39:55,小型期09,1,"17,210","17,200",-576
2021/08/27 19:18:13,小型期09,1,"17,200","17,199",-126
2021/08/27 10:55:33,小型期09,1,"16,930","17,172","12,024"
2021/08/27 8:46:03,小型期09,1,"16,960","16,920","-2,076"
2021/08/26 22:43:15,小型期09,1,"16,910","16,947","1,774"
2021/08/26 12:09:44,小型期09,1,"16,910","16,910",-76
2021/08/26 12:02:33,小型期09,1,"16,925","16,910",-826
2021/08/26 11:48:06,小型期09,1,"16,920","16,915",-326
2021/08/26 11:38:29,小型期09,1,"16,910","16,921",-626
2021/08/26 11:35:21,小型期09,1,"16,915","16,920",-326
2021/08/26 11:10:10,小型期09,1,"16,930","16,925",-326
2021/08/26 10:48:23,小型期09,1,"16,980","16,932","2,324"
2021/08/26 9:56:38,小型期09,1,"17,000","16,980","-1,076"
2021/08/26 9:49:15,小型期09,1,"16,995","16,985",424
2021/08/26 9:26:07,小型期09,1,"17,010","16,991","-1,026"
2021/08/26 9:23:15,小型期09,1,"17,010","16,988","-1,176"
2021/08/25 23:17:11,小型期09,1,"16,960","17,115","7,674"
2021/08/25 13:29:48,小型期09,1,"16,950","16,961",-626
2021/08/25 13:04:26,小型期09,1,"16,945","16,950",174
2021/08/25 12:51:17,小型期09,1,"16,910","16,929","-1,026"
2021/08/25 12:22:40,小型期09,1,"16,932","16,940",-476
2021/08/25 11:49:21,小型期09,1,"16,940","16,930",-576
2021/08/25 11:46:30,小型期09,1,"16,932","16,942",-576
2021/08/25 11:41:28,小型期09,1,"16,930","16,930",-76
2021/08/25 11:08:18,小型期09,1,"16,890","16,917","-1,426"
2021/08/25 10:45:02,小型期09,1,"16,895","16,895",-76
2021/08/25 10:18:38,小型期09,1,"16,904","16,897",-426
2021/08/25 10:12:48,小型期09,1,"16,881","16,900","-1,026"
2021/08/25 10:04:31,小型期09,1,"16,885","16,885",-76
2021/08/25 9:51:13,小型期09,1,"16,900","16,880","-1,076"
2021/08/25 9:38:05,小型期09,1,"16,870","16,871",-26
2021/08/25 9:33:41,小型期09,1,"16,840","16,879","-2,026"
2021/08/25 9:29:16,小型期09,1,"16,840","16,855",-826
2021/08/25 9:21:31,小型期09,1,"16,835","16,852",-926
2021/08/25 9:18:02,小型期09,1,"16,840","16,840",-76
2021/08/25 9:08:26,小型期09,1,"16,832","16,835",74
2021/08/25 9:02:21,小型期09,1,"16,825","16,808",-926
2021/08/25 8:58:20,小型期09,1,"16,805","16,825","-1,076"
2021/08/25 8:47:22,小型期09,1,"16,790","16,810","-1,076"
2021/08/24 16:18:18,小型期09,1,"16,802","16,785",-926
2021/08/24 9:05:50,小型期09,1,"16,735","16,785","2,424"
2021/08/23 9:34:02,小型期09,1,"16,424","16,643","10,875"
2021/08/21 0:32:04,小型期09,1,"16,350","16,350",-74
2021/08/20 23:26:25,小型期09,1,"16,341","16,362","-1,124"
2021/08/20 22:51:11,小型期09,1,"16,345","16,341",-274
2021/08/20 22:34:01,小型期09,1,"16,335","16,355","-1,074"
2021/08/20 22:22:09,小型期09,1,"16,345","16,345",-74
2021/08/20 20:36:02,小型期09,1,"16,248","16,280","-1,674"
2021/08/20 17:36:29,小型期09,1,"16,290","16,260","1,426"
2021/08/20 13:01:16,小型期09,1,"16,315","16,295","-1,074"
2021/08/20 12:56:18,小型期09,1,"16,300","16,315",-824
2021/08/20 12:50:33,小型期09,1,"16,295","16,312",-924
2021/08/20 12:48:24,小型期09,1,"16,304","16,295",-524
2021/08/20 12:47:34,小型期09,1,"16,285","16,303",-974
2021/08/20 12:44:12,小型期09,1,"16,285","16,285",-74
2021/08/20 11:33:45,小型期09,1,"16,300","16,303",76
2021/08/20 11:09:19,小型期09,1,"16,290","16,287",76
2021/08/20 10:27:05,小型期09,1,"16,275","16,295","-1,074"
2021/08/20 10:23:48,小型期09,1,"16,240","16,290","2,426"
2021/08/20 10:11:08,小型期09,1,"16,220","16,245","-1,324"
2021/08/20 10:01:03,小型期09,1,"16,230","16,208","1,026"
2021/08/20 9:35:07,小型期09,1,"16,244","16,255",-624
2021/08/20 9:27:37,小型期09,1,"16,240","16,262","-1,174"
2021/08/20 9:25:44,小型期09,1,"16,250","16,249",-24
2021/08/20 9:21:45,小型期09,1,"16,320","16,270","2,426"
2021/08/20 9:08:13,小型期09,1,"16,394","16,362","-1,674"
2021/08/20 8:57:27,小型期09,1,"16,415","16,385","-1,574"
2021/08/19 22:50:51,小型期09,1,"16,195","16,195",-74
2021/08/19 17:28:14,小型期09,1,"16,080","16,089",-524
2021/08/19 16:29:53,小型期09,1,"16,080","16,100","-1,074"
2021/08/19 16:09:18,小型期09,1,"16,145","16,125",926
2021/08/19 15:47:39,小型期09,1,"16,150","16,170","-1,074"
2021/08/19 12:23:56,小型期09,1,"16,290","16,291",-124
2021/08/19 11:25:11,小型期09,1,"16,340","16,350",-574
2021/08/19 11:21:41,小型期09,1,"16,340","16,350",-574
2021/08/19 11:14:30,小型期09,1,"16,370","16,370",-74
2021/08/19 11:00:19,小型期09,1,"16,410","16,385","1,176"
2021/08/19 10:53:17,小型期09,1,"16,407","16,425",-974
2021/08/19 10:47:27,小型期09,1,"16,500","16,422","3,825"
2021/08/19 10:08:05,小型期09,1,"16,610","16,504","5,224"
2021/08/19 9:00:03,小型期09,1,"16,640","16,638",24
2021/08/19 2:04:32,小型期09,1,"16,690","16,691",-126
2021/08/18 22:00:02,小型期09,1,"16,705","16,705",-76
2021/08/18 13:10:55,小型期09,1,"16,670","16,700","-1,576"
2021/08/18 13:00:16,小型期09,1,"16,670","16,675",-326
2021/08/18 12:38:23,小型期09,1,"16,655","16,675","-1,076"
2021/08/18 12:21:32,小型期09,1,"16,610","16,631","-1,126"
2021/08/18 12:07:02,小型期09,1,"16,590","16,610","-1,076"
2021/08/18 11:49:57,小型期09,1,"16,580","16,580",-76
2021/08/18 11:19:23,小型期09,1,"16,555","16,574","-1,026"
2021/08/18 11:13:46,小型期09,1,"16,524","16,539",-826
2021/08/18 11:00:13,小型期09,1,"16,510","16,527",-926
2021/08/18 10:44:49,小型期09,1,"16,510","16,525",-826
2021/08/18 10:42:09,小型期09,1,"16,510","16,521",-626
2021/08/18 10:35:15,小型期09,1,"16,461","16,485","-1,274"
2021/08/18 10:24:04,小型期09,1,"16,425","16,444","-1,024"
2021/08/18 10:20:27,小型期09,1,"16,405","16,422",-924
2021/08/18 10:16:59,小型期09,1,"16,390","16,410","-1,074"
2021/08/18 9:32:44,小型期09,1,"16,415","16,415",-74
2021/08/18 9:12:16,小型期09,1,"16,390","16,412","-1,174"
2021/08/17 13:35:22,小型期09,1,"16,600","16,505","4,674"
2021/08/17 12:31:24,小型期09,1,"16,601","16,611",-576
2021/08/17 12:07:35,小型期09,1,"16,685","16,625","2,924"
2021/08/17 10:55:19,小型期09,1,"16,685","16,700",-826
2021/08/17 10:40:52,小型期09,1,"16,680","16,700","-1,076"
2021/08/17 10:33:10,小型期09,1,"16,686","16,680",-376
2021/08/17 10:29:47,小型期09,1,"16,707","16,686",974
2021/08/17 9:45:13,小型期09,1,"16,690","16,711","-1,126"
2021/08/17 9:40:20,小型期09,1,"16,695","16,695",-76
2021/08/17 9:21:41,小型期09,1,"16,695","16,710",-826
2021/08/17 9:11:41,小型期09,1,"16,677","16,710","1,574"
2021/08/17 9:11:41,小型期09,1,"16,677","16,710","1,574"
2021/08/16 21:47:45,小型期09,1,"16,675","16,655","-1,076"
2021/08/16 20:45:32,小型期09,1,"16,670","16,683",-726
2021/08/16 17:00:20,小型期09,1,"16,690","16,674",-876
2021/08/16 15:53:48,小型期09,1,"16,697","16,680",-926
2021/08/16 13:41:59,小型期09,1,"16,670","16,670",-76
2021/08/16 12:20:11,小型期09,1,"16,655","16,670",-826
2021/08/16 12:16:18,小型期09,1,"16,680","16,660","-1,076"
2021/08/16 12:04:55,小型期09,1,"16,715","16,680","1,674"
2021/08/16 10:56:53,小型期09,1,"16,707","16,721",-776
2021/08/16 10:34:25,小型期09,1,"16,710","16,727",-926
2021/08/16 10:21:52,小型期09,1,"16,685","16,706","-1,126"
2021/08/16 10:16:46,小型期09,1,"16,805","16,700","5,174"
2021/08/16 9:26:39,小型期09,1,"16,805","16,805",-76
2021/08/16 9:12:02,小型期09,1,"16,785","16,811","-1,376"
2021/08/16 9:06:13,小型期09,1,"16,771","16,798","-1,426"
2021/08/16 9:03:26,小型期09,1,"16,755","16,772",-926
2021/08/16 9:00:00,小型期09,1,"16,735","16,761","-1,376"
2021/08/16 8:54:46,小型期09,1,"16,690","16,708",-976
2021/08/16 8:51:00,小型期09,1,"16,810","16,711","4,874"
2021/08/13 20:53:36,小型期09,1,"16,808","16,821",-726
2021/08/13 12:38:49,小型期09,1,"16,900","16,880","-1,076"
2021/08/13 12:23:27,小型期09,1,"16,880","16,878",-176
2021/08/13 9:54:42,小型期09,1,"16,901","16,877","-1,276"
2021/08/13 9:25:24,小型期09,1,"16,935","16,899","-1,876"
2021/08/13 9:19:01,小型期09,1,"16,930","16,899","-1,626"
2021/08/13 9:11:36,小型期09,1,"16,960","16,929","-1,626"
2021/08/13 9:06:44,小型期09,1,"16,980","16,950","-1,576"
2021/08/13 9:04:41,小型期09,1,"17,000","16,969","-1,626"
2021/08/12 22:04:22,小型期09,1,"17,003","17,004",-26
2021/08/12 21:34:03,小型期09,1,"17,055","17,039",-876
2021/08/12 12:27:53,小型期09,1,"17,037","17,030",-426
2021/08/12 9:48:41,小型期08,1,"17,220","17,190","-1,576"
2021/08/12 9:20:36,小型期08,1,"17,190","17,180",-576
2021/08/12 9:15:31,小型期08,1,"17,185","17,200",-826
2021/08/12 9:12:32,小型期08,1,"17,181","17,178",74
2021/08/12 9:09:19,小型期08,1,"17,190","17,182",-476
2021/08/12 9:03:36,小型期08,1,"17,189","17,181",-476
2021/08/12 8:59:52,小型期08,1,"17,195","17,179",-876
2021/08/12 8:51:21,小型期08,1,"17,190","17,200",-576
2021/08/12 8:49:40,小型期08,1,"17,210","17,190","-1,076"
2021/08/11 23:11:03,小型期08,1,"17,180","17,148","-1,676"
2021/08/11 22:14:13,小型期08,1,"17,200","17,168","-1,676"
2021/08/11 18:00:01,小型期08,1,"17,150","17,148",24
2021/08/11 15:08:48,小型期08,1,"17,146","17,161",-826
2021/08/11 10:38:39,小型期08,1,"17,245","17,245",-76
2021/08/11 10:04:22,小型期08,1,"17,225","17,240",-826
2021/08/11 10:01:29,小型期08,1,"17,210","17,230",924
2021/08/11 9:26:16,小型期08,1,"17,232","17,210","1,024"
2021/08/11 8:56:59,小型期08,1,"17,245","17,230",-826
2021/08/10 22:53:17,小型期08,1,"17,235","17,215","-1,076"
2021/08/10 18:27:41,小型期08,1,"17,315","17,298",-926
2021/08/10 16:51:08,小型期08,1,"17,320","17,301","-1,026"
2021/08/09 8:46:04,小型期08,1,"17,341","17,331",-576
2021/08/06 20:43:36,小型期08,1,"17,470","17,450","-1,076"
2021/08/06 13:36:36,小型期08,1,"17,440","17,439",-126
2021/08/06 9:49:21,小型期08,1,"17,410","17,390","-1,076"
2021/08/05 21:39:37,小型期08,1,"17,490","17,489",-26
2021/08/05 15:52:26,小型期08,1,"17,500","17,490",-577
2021/08/05 15:42:03,小型期08,1,"17,500","17,495",173
2021/08/05 12:39:32,小型期08,1,"17,555","17,549",222
2021/08/05 11:25:23,小型期08,1,"17,545","17,560",-828
2021/08/05 10:37:35,小型期08,1,"17,560","17,570",-578
2021/08/05 10:28:29,小型期08,1,"17,580","17,565",-828
2021/08/05 10:25:14,小型期08,1,"17,560","17,569",-528
2021/08/05 10:16:01,小型期08,1,"17,550","17,560",-578
2021/08/05 10:05:11,小型期08,1,"17,550","17,550",-78
2021/08/05 9:56:06,小型期08,1,"17,545","17,544",-28
2021/08/05 9:40:34,小型期08,1,"17,564","17,539","-1,328"
2021/08/05 9:34:17,小型期08,1,"17,560","17,549",-628
2021/08/05 9:29:21,小型期08,1,"17,560","17,549",-628
2021/08/05 9:23:10,小型期08,1,"17,560","17,548",-678
2021/08/05 9:06:46,小型期08,1,"17,555","17,545",-578
2021/08/05 9:00:52,小型期08,1,"17,560","17,550",-578
2021/08/04 16:59:39,小型期08,1,"17,550","17,550",-78
2021/08/04 11:40:56,小型期08,1,"17,440","17,540","4,923"
2021/08/03 12:42:56,小型期08,1,"17,410","17,410",-76
2021/08/03 12:22:27,小型期08,1,"17,410","17,402",-476
2021/08/03 12:17:56,小型期08,1,"17,395","17,410",-826
2021/08/03 12:12:18,小型期08,1,"17,405","17,405",-76
2021/08/03 10:53:00,小型期08,1,"17,395","17,379",-876
2021/08/03 10:30:07,小型期08,1,"17,400","17,399",-126
2021/08/03 10:01:36,小型期08,1,"17,347","17,380","1,574"
2021/08/02 23:58:13,小型期08,1,"17,210","17,408","9,824"
2021/08/02 10:26:50,小型期08,1,"17,183","17,175",-476
2021/08/02 10:23:16,小型期08,1,"17,182","17,164",-976
2021/08/02 10:10:35,小型期08,1,"17,280","17,181","4,874"
2021/08/02 9:19:08,小型期08,1,"17,276","17,285",-526
2021/08/02 9:14:02,小型期08,1,"17,288","17,273",-826
2021/08/02 9:12:16,小型期08,1,"17,285","17,285",-76
2021/08/02 9:00:37,小型期08,1,"17,340","17,287","2,574"
2021/07/31 0:26:22,小型期08,1,"17,260","17,255",-326
2021/07/30 22:30:21,小型期08,1,"17,275","17,262",-726
2021/07/30 19:41:25,小型期08,1,"17,225","17,215",-576
2021/07/30 18:13:53,小型期08,1,"17,220","17,205",-826
2021/07/30 13:16:56,小型期08,1,"17,228","17,150","3,824"
2021/07/30 12:54:09,小型期08,1,"17,255","17,235","-1,076"
2021/07/30 12:35:11,小型期08,1,"17,245","17,238",-426
2021/07/30 12:33:24,小型期08,1,"17,235","17,245",-576
2021/07/30 12:24:10,小型期08,1,"17,235","17,226",-526
2021/07/30 12:19:22,小型期08,1,"17,230","17,240",-576
2021/07/30 12:10:09,小型期08,1,"17,235","17,244",-526
2021/07/30 12:00:01,小型期08,1,"17,265","17,245",924
2021/07/30 11:19:13,小型期08,1,"17,265","17,280",-826
2021/07/30 11:05:01,小型期08,1,"17,265","17,274",-526
2021/07/30 11:01:51,小型期08,1,"17,255","17,265",-576
2021/07/30 10:57:16,小型期08,1,"17,245","17,254",-526
2021/07/30 10:50:11,小型期08,1,"17,275","17,255",924
2021/07/30 10:24:15,小型期08,1,"17,252","17,255",-226
2021/07/30 10:15:17,小型期08,1,"17,245","17,255",-576
2021/07/30 10:12:21,小型期08,1,"17,255","17,255",-76
2021/07/30 0:18:45,小型期08,1,"17,400","17,401",-126
2021/07/29 23:47:36,小型期08,1,"17,402","17,402",-76
2021/07/29 23:18:41,小型期08,1,"17,405","17,405",-76
2021/07/29 21:31:08,小型期08,1,"17,375","17,363",-676
2021/07/29 21:04:38,小型期08,1,"17,362","17,372",-576
2021/07/29 20:35:31,小型期08,1,"17,365","17,363",-176
2021/07/29 20:08:17,小型期08,1,"17,355","17,365",-576
2021/07/29 19:08:51,小型期08,1,"17,355","17,355",-76
2021/07/29 18:33:05,小型期08,1,"17,352","17,355",74
2021/07/29 17:13:38,小型期08,1,"17,340","17,350",-576
2021/07/29 16:47:03,小型期08,1,"17,330","17,345",-826
2021/07/29 13:32:49,小型期08,1,"17,194","17,315","5,974"
2021/07/29 11:23:53,小型期08,1,"17,205","17,185","-1,076"
2021/07/28 15:12:12,小型期08,1,"17,007","17,009",24
2021/07/28 9:39:23,小型期08,1,"16,998","16,848","7,424"
2021/07/28 9:17:59,小型期08,1,"17,010","17,029","-1,026"
2021/07/28 9:17:02,小型期08,1,"17,115","17,012","5,074"
2021/07/28 8:57:09,小型期08,1,"17,070","17,090","-1,076"
2021/07/27 23:54:42,小型期08,1,"17,102","17,025","3,774"
2021/07/27 17:36:56,小型期08,1,"17,231","17,115","5,724"
2021/07/27 12:35:35,小型期08,1,"17,205","17,220",-826
2021/07/27 12:15:04,小型期08,1,"17,200","17,220","-1,076"
2021/07/27 11:38:26,小型期08,1,"17,220","17,220",-76
2021/07/27 10:29:21,小型期08,1,"17,232","17,224",-476
2021/07/27 10:03:42,小型期08,1,"17,252","17,315","3,074"
2021/07/26 9:16:39,小型期08,1,"17,420","17,430",-576
2021/07/26 9:05:41,小型期08,1,"17,450","17,435",-826
2021/07/26 8:46:09,小型期08,1,"17,470","17,460",-576
2021/07/23 22:38:43,小型期08,1,"17,397","17,410",-726
2021/07/23 21:33:52,小型期08,1,"17,425","17,410",-826
2021/07/23 19:36:11,小型期08,1,"17,405","17,410",174
2021/07/23 15:43:40,小型期08,1,"17,410","17,405",174
2021/07/23 13:32:48,小型期08,1,"17,418","17,410",-476
2021/07/23 13:30:03,小型期08,1,"17,420","17,419",-26
2021/07/23 13:16:56,小型期08,1,"17,429","17,420",-526
2021/07/23 13:11:19,小型期08,1,"17,425","17,430",-326
2021/07/23 13:06:16,小型期08,1,"17,420","17,430",-576
2021/07/23 12:50:09,小型期08,1,"17,420","17,430",-576
2021/07/23 12:29:33,小型期08,1,"17,445","17,422","1,074"
2021/07/23 11:33:15,小型期08,1,"17,455","17,445",-576
2021/07/23 11:31:30,小型期08,1,"17,445","17,455",-576
2021/07/23 11:29:46,小型期08,1,"17,445","17,446",-26
2021/07/23 11:18:56,小型期08,1,"17,430","17,440",-576
2021/07/23 11:14:05,小型期08,1,"17,460","17,444",-876
2021/07/23 11:03:20,小型期08,1,"17,440","17,450",-576
2021/07/23 10:34:06,小型期08,1,"17,465","17,450",-826
2021/07/23 10:28:46,小型期08,1,"17,450","17,452",24
2021/07/23 10:16:07,小型期08,1,"17,535","17,451","4,123"
2021/07/23 9:46:46,小型期08,1,"17,500","17,530","1,422"
2021/07/23 9:04:43,小型期08,1,"17,500","17,490",-577
2021/07/23 0:04:51,小型期08,1,"17,375","17,376",-26
2021/07/22 13:00:00,小型期08,1,"17,400","17,383",-926
2021/07/22 12:44:06,小型期08,1,"17,406","17,390",-876
2021/07/22 12:26:05,小型期08,1,"17,430","17,415",-826
2021/07/22 10:20:20,小型期08,1,"17,320","17,485","8,174"
2021/07/21 18:05:35,小型期08,1,"17,200","17,280","3,924"
2021/07/21 14:00:24,台指17800C07,40,3,"17,800","-7,685"
2021/07/21 12:44:32,小型期08,1,"17,220","17,200","-1,076"
2021/07/21 12:40:34,小型期08,1,"17,210","17,200",-576
2021/07/21 12:24:14,小型期08,1,"17,240","17,210","-1,576"
2021/07/21 12:09:27,小型期08,1,"17,240","17,241",-26
2021/07/21 11:22:05,小型期08,1,"17,280","17,250","-1,576"
2021/07/21 10:58:40,小型期08,1,"17,300","17,281","-1,026"
2021/07/21 10:54:29,小型期08,1,"17,295","17,300",-326
2021/07/21 10:52:45,小型期08,1,"17,315","17,300",-826
2021/07/21 10:46:41,小型期08,1,"17,330","17,310","-1,076"
2021/07/21 10:18:21,小型期08,1,"17,330","17,345",-826
2021/07/21 10:17:10,小型期08,1,"17,350","17,330","-1,076"
2021/07/21 10:14:18,小型期08,1,"17,356","17,329","-1,426"
2021/07/21 9:56:52,小型期08,1,"17,275","17,330","2,674"
2021/07/20 20:36:09,小型期08,1,"17,325","17,310",-826
2021/07/20 18:12:51,台指17800C07,5,6,3,-945
2021/07/20 17:38:27,小型期08,1,"17,315","17,320",174
2021/07/20 13:15:39,小型期08,1,"17,325","17,300","-1,326"
2021/07/20 12:57:59,小型期08,1,"17,305","17,316",474
2021/07/20 12:45:21,小型期08,1,"17,312","17,288","-1,276"
2021/07/20 12:34:43,小型期08,1,"17,305","17,283","-1,176"
2021/07/20 12:14:05,小型期08,1,"17,325","17,303","-1,176"
2021/07/20 11:56:33,台指17800C07,5,12,8,"-1,200"
2021/07/20 11:54:04,小型期08,1,"17,355","17,335","-1,076"
2021/07/20 11:39:01,小型期08,1,"17,370","17,350","-1,076"
2021/07/20 11:28:27,小型期08,1,"17,438","17,400","-1,976"
2021/07/20 10:14:54,小型期08,1,"17,423","17,400","-1,226"
2021/07/19 18:00:06,小型期07,1,"17,720","17,719",-28
2021/07/19 18:00:06,小型期07,1,"17,720","17,719",-28
2021/07/19 16:27:30,小型期07,1,"17,775","17,760",-828
2021/07/19 15:33:38,小型期07,1,"17,772","17,760",-678
2021/07/19 9:02:06,小型期07,1,"17,827","17,759","3,322"
2021/07/16 23:04:49,小型期07,1,"17,890","17,875",-828
2021/07/16 23:04:49,小型期07,1,"17,890","17,875",-828
2021/07/16 22:52:48,小型期07,1,"17,880","17,889",-528
2021/07/16 22:32:52,小型期07,1,"17,890","17,885",172
2021/07/16 22:10:52,小型期07,1,"17,875","17,890",672
2021/07/16 22:10:52,小型期07,1,"17,875","17,890",672
2021/07/16 12:12:59,小型期07,1,"17,860","17,859",-128
2021/07/16 12:00:47,小型期07,1,"17,875","17,860",-828
2021/07/16 11:56:04,小型期07,1,"17,885","17,870",-828
2021/07/16 11:28:58,小型期07,1,"17,855","17,855",-78
2021/07/16 10:01:57,小型期07,1,"17,845","17,835",-578
2021/07/16 9:59:42,小型期07,1,"17,835","17,825",-578
2021/07/16 9:47:52,小型期07,1,"17,860","17,845",-828
2021/07/16 9:35:10,小型期07,1,"17,835","17,836",-28
2021/07/16 9:15:49,小型期07,1,"17,840","17,807","-1,728"
2021/07/16 9:03:00,小型期07,1,"17,820","17,820",-78
2021/07/15 20:10:33,小型期07,1,"17,968","17,950",-978
2021/07/15 19:20:11,小型期07,1,"17,960","17,945",-828
2021/07/15 18:33:00,小型期07,1,"17,895","17,965","3,422"
2021/07/15 9:03:57,小型期07,1,"17,909","17,890","-1,028"
2021/07/15 9:00:00,小型期07,1,"17,929","17,898","-1,628"
2021/07/14 23:10:29,小型期07,1,"17,835","17,909","3,622"
2021/07/14 23:10:29,小型期07,1,"17,835","17,909","3,622"
2021/07/14 13:23:42,小型期07,1,"17,820","17,831",-628
2021/07/14 13:16:59,小型期07,1,"17,835","17,820",-828
2021/07/14 13:05:17,小型期07,1,"17,825","17,834",-528
2021/07/14 12:54:25,小型期07,1,"17,830","17,839",-528
2021/07/14 12:50:13,小型期07,1,"17,845","17,844",-28
2021/07/14 12:30:37,小型期07,1,"17,859","17,849",-578
2021/07/14 11:53:06,小型期07,1,"17,845","17,860",-828
2021/07/14 11:41:13,小型期07,1,"17,810","17,850","1,922"
2021/07/14 10:31:31,小型期07,1,"17,805","17,795",422
2021/07/14 10:19:40,小型期07,1,"17,865","17,807","2,822"
2021/07/14 9:36:50,小型期07,1,"17,895","17,893",22
2021/07/14 9:17:00,小型期07,1,"17,896","17,910",-778
2021/07/14 9:16:12,小型期07,1,"17,915","17,898",-928
2021/07/14 9:12:21,小型期07,1,"17,895","17,910",-828
2021/07/14 9:04:58,小型期07,1,"17,921","17,910",472
2021/07/14 0:58:56,小型期07,1,"17,885","17,925","1,922"
2021/07/13 21:47:00,小型期07,1,"17,864","17,880",-878
2021/07/13 15:25:01,小型期07,1,"17,880","17,879",-28
2021/07/13 12:56:17,小型期07,1,"17,970","17,900","3,422"
2021/07/13 11:23:52,小型期07,1,"17,979","17,970",-528
2021/07/13 10:55:46,小型期07,1,"17,980","17,980",-78
2021/07/13 10:33:04,小型期07,1,"17,980","17,981",-28
2021/07/13 9:55:35,小型期07,1,"17,975","17,985",-578
2021/07/13 9:42:36,小型期07,1,"17,979","17,970",-528
2021/07/13 9:39:17,小型期07,1,"17,965","17,975",-578
2021/07/13 9:28:44,小型期07,1,"17,979","17,965",-778
2021/07/13 9:23:41,小型期07,1,"17,960","17,975",-828
2021/07/13 9:20:22,小型期07,1,"17,970","17,954",-878
2021/07/13 9:19:02,小型期07,1,"17,980","17,965",-828
2021/07/12 11:46:44,小型期07,1,"17,860","17,808","2,522"
2021/07/12 11:02:24,小型期07,1,"17,870","17,855",-828
2021/07/12 10:45:24,小型期07,1,"17,862","17,870",-478
2021/07/12 10:42:39,小型期07,1,"17,850","17,866",-878
2021/07/12 10:38:45,小型期07,1,"17,859","17,850",-528
2021/07/12 10:34:16,小型期07,1,"17,880","17,865",-828
2021/07/12 10:26:17,小型期07,1,"17,870","17,885",-828
2021/07/12 10:24:24,小型期07,1,"17,870","17,870",-78
2021/07/12 10:15:49,小型期07,1,"17,870","17,860",-578
2021/07/12 9:55:01,小型期07,1,"17,878","17,863",-828
2021/07/12 9:48:32,小型期07,1,"17,920","17,919",-128
2021/07/09 13:15:09,小型期07,1,"17,630","17,630",-78
2021/07/09 13:10:48,小型期07,1,"17,620","17,630",-578
2021/07/09 13:03:34,小型期07,1,"17,590","17,606",-878
2021/07/09 12:58:47,小型期07,1,"17,605","17,595",-578
2021/07/09 12:52:51,小型期07,1,"17,590","17,605",-828
2021/07/09 12:44:54,小型期07,1,"17,606","17,604",22
2021/07/09 11:40:04,小型期07,1,"17,635","17,633",22
2021/07/09 11:05:16,小型期07,1,"17,645","17,655",-578
2021/07/09 10:16:18,小型期07,1,"17,680","17,580","4,922"
2021/07/09 9:31:41,小型期07,1,"17,680","17,700","-1,078"
2021/07/09 9:18:53,小型期07,1,"17,661","17,675",-778
2021/07/09 8:52:29,小型期07,1,"17,670","17,680",422
2021/07/08 16:50:42,小型期07,1,"17,740","17,725",672
2021/07/08 15:30:37,小型期07,1,"17,745","17,735",-578
2021/07/08 15:08:54,小型期07,1,"17,735","17,755","-1,078"
2021/07/08 11:17:12,小型期07,1,"17,798","17,788",-578
2021/07/08 11:01:08,小型期07,1,"17,750","17,795","2,172"
2021/07/08 10:25:37,小型期07,1,"17,765","17,748",-928
2021/07/08 9:59:11,小型期07,1,"17,765","17,750",-828
2021/07/08 9:57:09,小型期07,1,"17,860","17,756","5,122"
2021/07/08 9:33:41,小型期07,1,"17,865","17,873",-478
2021/07/08 9:27:20,小型期07,1,"17,875","17,858",-928
2021/07/08 9:25:25,小型期07,1,"17,860","17,878",-978
2021/07/08 9:11:17,小型期07,1,"17,860","17,870",-578
2021/07/08 9:09:03,小型期07,1,"17,865","17,874",-528
2021/07/08 8:54:42,小型期07,1,"17,890","17,870","-1,078"
2021/07/07 22:47:07,小型期07,1,"17,865","17,840","1,172"
2021/07/07 17:04:44,小型期07,1,"17,872","17,880",-478
2021/07/07 16:34:05,小型期07,1,"17,875","17,872",-228
2021/07/07 16:01:11,小型期07,1,"17,868","17,874",-378
2021/07/07 13:21:56,小型期07,1,"17,775","17,773",22
2021/07/07 12:40:52,小型期07,1,"17,855","17,744","5,472"
2021/07/07 12:20:18,小型期07,1,"17,875","17,860",-828
2021/07/07 11:59:37,小型期07,1,"17,860","17,863",-228
2021/07/07 11:25:49,小型期07,1,"17,875","17,860",-828
2021/07/07 11:06:31,小型期07,1,"17,860","17,879","-1,028"
2021/07/07 10:54:06,小型期07,1,"17,865","17,865",-78
