成交時間,新倉時間,商品名稱,口數,新倉價,平倉價,平倉損益淨額,UUID
2025-08-28 12:07:01,2025-08-22 16:45:02,小型期09,1,23845,24248,20060,2f6ea4c3f87a407b
2025-08-21 20:12:00,2025-08-21 09:09:26,小型期09,1,23777,23780,60,ef5c16880a714665
2025-08-21 21:13:47,2025-08-21 21:03:18,小型期09,1,23800,23801,-40,ee98b8508aa8417a
2025-08-21 21:26:49,2025-08-21 21:22:56,小型期09,1,23815,23811,-290,8ecc3a22ab924072
2025-08-21 21:45:21,2025-08-21 21:30:25,小型期09,1,23820,23820,-90,105607b6abeb4a68
2025-08-22 09:02:43,2025-08-22 08:57:19,小型期09,1,23909,23891,-990,69f31e6de34042ae
2025-08-22 09:20:00,2025-08-22 09:14:06,小型期09,1,23849,23832,-940,8c1b2eca933741fa
2025-08-22 09:40:36,2025-08-22 09:37:02,小型期09,1,23840,23820,-1090,32ddff9ff6544c2d
2025-08-22 09:56:15,2025-08-22 09:44:52,小型期09,1,23850,23855,160,76d6b68b9bd84c08
2025-08-22 09:58:32,2025-08-22 09:57:02,小型期09,1,23855,23844,-640,3568320b8da64e03
2025-08-15 13:08:48,2025-08-15 11:43:20,小型期08,1,24340,24340,-90,9f60c8c1563e44de
2025-08-15 09:12:48,2025-08-14 21:32:03,小型期08,1,24205,24207,10,4b269c80feb241dc
2025-08-14 20:30:13,2025-08-14 15:08:19,小型期08,1,24255,24240,-840,04bc2c4c68a245e4
2025-08-14 15:00:00,2025-08-14 10:31:10,小型期08,1,24260,24239,-1140,7c9d4d35e2a84120
2025-08-14 10:19:51,2025-08-14 10:19:29,小型期08,1,24250,24242,-490,5272dafac4d941d1
2025-08-14 10:00:10,2025-08-13 12:29:53,小型期08,1,24270,24271,-40,cd36fe2724474575
2025-08-13 11:26:41,2025-08-13 10:12:47,小型期08,1,24350,24348,-190,5aa7328e86e44bb4
2025-08-05 22:32:31,2025-08-05 09:19:08,小型期08,1,23450,23449,-138,cd79eb20308d43e4
2025-08-05 09:15:38,2025-08-05 09:10:38,小型期08,1,23540,23440,-5089,79529a56a9ea48c1
2025-08-01 01:27:20,2025-07-31 23:27:10,小型期08,1,23415,23398,-938,aa8321756c094d5b
2025-07-31 23:25:33,2025-07-31 23:23:40,小型期08,1,23415,23400,-838,32ccba9a597341c0
2025-07-31 23:15:34,2025-07-31 09:03:36,小型期08,1,23390,23409,862,858d2f95a2d04011
2025-07-31 09:02:49,2025-07-31 09:02:31,小型期08,1,23396,23381,-838,57da5a03ba314784
2025-07-31 09:01:26,2025-07-31 08:54:51,小型期08,1,23405,23380,-1338,d331a88d3b7848fd
2025-07-31 03:00:27,2025-07-30 09:32:15,小型期08,1,23230,23231,-38,f64959616ff8467c
2025-07-30 09:20:56,2025-07-30 08:45:19,小型期08,1,23239,23240,-38,f09522c6d18649d1
2025-07-29 22:52:38,2025-07-29 20:19:58,小型期08,1,23219,23216,-238,1375b731340147f6
2025-07-29 19:21:43,2025-07-29 18:39:31,小型期08,1,23207,23203,-288,cf21ca6597ff4c8d
2025-07-29 17:32:44,2025-07-29 17:12:57,小型期08,1,23205,23186,-1038,474e51a561f04a54
2025-07-29 17:00:00,2025-07-29 15:38:29,小型期08,1,23210,23190,-1088,00af3a1ad40c4dfa
2025-07-29 09:59:02,2025-07-23 09:33:48,小型期08,1,23110,23170,2912,0342efbe86434578
2025-07-23 09:28:27,2025-07-23 09:01:35,小型期08,1,23120,23090,-1588,749f59c45f49440d
2025-07-23 08:59:20,2025-07-23 08:57:25,小型期08,1,23114,23090,-1288,0f5637fadf5944d5
2025-07-23 08:51:29,2025-07-23 08:48:32,小型期08,1,23110,23078,-1688,e977ea8029cb4922
2025-07-22 11:23:28,2025-07-15 09:31:41,小型期08,1,22490,23128,31813,659736882580416e
2025-07-04 13:33:29,2025-07-04 13:32:07,小型期07,1,22460,22453,-436,18b5bf13ef954148
2025-07-04 13:06:45,2025-07-04 12:15:08,小型期07,1,22460,22436,-1286,c4273625a1654633
2025-07-04 11:53:14,2025-07-03 08:45:50,小型期07,1,22552,22450,-5187,dd593b499886446a
2025-06-30 13:30:08,2025-06-30 11:52:30,小型期07,1,22110,22109,-136,0d643438732a4079
2025-06-30 11:40:47,2025-06-30 11:38:52,小型期07,1,22130,22120,-586,580cdf09ed8448e7
2025-06-30 10:48:24,2025-06-30 10:10:59,小型期07,1,22155,22112,-2236,23112886d9434252
2025-06-30 09:48:15,2025-06-30 09:42:29,小型期07,1,22160,22130,-1586,30e47724f7484860
2025-06-30 09:35:42,2025-06-30 09:34:57,小型期07,1,22140,22130,-586,66a374f91ade43e0
2025-06-30 09:02:44,2025-06-30 08:46:35,小型期07,1,22200,22134,-3386,b0f71601a1be4928
2025-06-28 02:30:07,2025-06-27 21:44:48,小型期07,1,22120,22090,-1586,e4106ae5a2aa407e
2025-06-27 20:08:44,2025-06-27 19:59:35,小型期07,1,22110,22100,-586,8788625001cb4b7b
2025-06-27 15:28:38,2025-06-27 15:24:26,小型期07,1,22100,22084,-886,5359a097497e4e37
2025-06-27 15:04:16,2025-06-27 13:32:33,小型期07,1,22100,22068,-1686,0d02d377842542e3
2025-06-27 13:17:46,2025-06-27 12:47:07,小型期07,1,22090,22069,-1136,e706024378f64547
2025-06-26 15:04:43,2025-06-26 13:31:02,小型期07,1,22110,22089,-1136,aa6da909d7234816
2025-06-26 13:19:46,2025-06-25 11:24:14,小型期07,1,22118,22100,-986,9098c48ded7d4a76
2025-06-06 00:52:42,2025-06-05 22:38:36,小型期06,1,21615,21612,-236,8a747ff80cf1487b
2025-06-05 22:35:43,2025-06-05 22:25:05,小型期06,1,21620,21580,-2086,362a04ad93704f99
2025-06-05 21:46:05,2025-06-05 15:31:39,小型期06,1,21588,21588,-86,ec57e0778c4744bf
2025-05-23 17:30:01,2025-05-23 15:18:33,小型期06,1,21475,21456,-1034,1661d9c61e33418f
2025-05-23 10:33:24,2025-05-23 10:24:18,小型期06,1,21499,21478,-1134,294399094a75466a
2025-05-23 09:52:14,2025-05-23 09:50:00,小型期06,1,21510,21490,-1085,4a5dfd8e5c1144be
2025-05-23 09:45:44,2025-05-23 09:42:25,小型期06,1,21510,21490,-1085,10860919079545cf
2025-05-23 09:20:26,2025-05-23 09:18:24,小型期06,1,21570,21548,-1186,4f0d6d4227a44650
2025-05-23 09:16:14,2025-05-23 08:47:19,小型期06,1,21570,21549,-1136,e10f89dc85ec4f5e
2025-05-09 09:24:18,2025-05-09 09:15:30,小型期05,1,20690,20659,-1634,378f99df08ff4c3b
2025-05-09 09:13:55,2025-05-09 09:13:07,小型期05,1,20690,20670,-1084,d448f0ab332e4010
2025-05-09 09:10:30,2025-05-09 08:57:00,小型期05,1,20668,20647,-1134,2ddaf9c0e5404d97
2025-05-09 08:54:58,2025-05-09 08:50:16,小型期05,1,20666,20646,-1084,4fc03d56dc544ce0
2025-05-08 17:05:40,2025-05-08 16:48:21,小型期05,1,20620,20616,-284,e7f10d5caabf4c88
2025-05-08 13:31:57,2025-05-08 10:23:35,小型期05,1,20552,20552,-84,0b5abdb239aa4a1e
2025-05-08 09:54:17,2025-05-08 09:30:20,小型期05,1,20550,20530,-1084,c67b4aa8cf5c44e4
2025-05-08 09:28:01,2025-05-08 08:54:45,小型期05,1,20500,20540,1916,8c144731bf0c4ccc
2025-05-07 09:19:02,2025-05-07 09:15:01,小型期05,1,20426,20403,-1232,e6b1a9a0ff394cc4
2025-05-06 09:06:16,2025-05-06 09:03:13,小型期05,1,20250,20221,-1532,93586033ac5c44d5
2025-05-05 09:30:21,2025-05-05 09:29:48,小型期05,1,20552,20530,-1184,5d91251d96c343f4
2025-04-29 09:15:29,2025-04-29 09:05:44,小型期05,1,20030,20008,-1182,ae72b66b4b434252
2025-04-29 09:04:46,2025-04-29 09:01:36,小型期05,1,19990,20010,-1082,b38c58244e2a4105
2025-04-29 09:00:06,2025-04-29 08:57:19,小型期05,1,20020,20000,-1082,a9c6a5f7b71c4a60
2025-04-28 15:33:50,2025-04-28 15:28:33,小型期05,1,20010,19990,-1082,0ec349ff1d5b49a3
2025-04-28 15:09:02,2025-04-28 15:03:23,小型期05,1,20020,20000,-1082,4502a04254a04235
2025-04-28 09:48:11,2025-04-28 09:47:28,小型期05,1,20050,20034,-882,095036d90aee4681
2025-04-28 09:45:32,2025-04-28 09:43:41,小型期05,1,20040,20035,-332,4af0addbaf9b442a
2025-04-28 09:35:25,2025-04-28 09:31:39,小型期05,1,20020,20000,-1082,a76bc5316b6141f7
2025-04-28 09:31:01,2025-04-28 09:30:26,小型期05,1,20010,20000,-582,291f824e561e4620
2025-04-28 09:30:01,2025-04-28 09:25:21,小型期05,1,19990,20014,-1282,e3a13a99b1b44289
2025-04-28 09:22:32,2025-04-28 09:21:03,小型期05,1,19990,20005,-832,b9c7c1638b564d96
2025-04-28 09:20:18,2025-04-28 09:16:25,小型期05,1,20010,19988,-1182,6d6e1fd3b1024041
2025-04-28 09:13:34,2025-04-28 09:13:07,小型期05,1,20000,20010,-582,efea1fbf717a4473
2025-04-28 09:11:56,2025-04-28 09:11:15,小型期05,1,20000,20010,-582,2878c14093544279
2025-04-25 19:00:57,2025-04-25 18:36:40,微型台指期05,1,19800,19805,-86,dd0b4cce321149c3
2025-04-25 18:37:03,2025-04-24 19:41:13,小型期05,1,19510,19793,14068,04c3cde067e04120
2025-04-24 10:45:53,2025-04-23 08:55:50,小型期05,1,19200,19498,14820,3edf80b873d34850
2025-04-23 08:52:09,2025-04-23 08:46:57,小型期05,1,19203,19180,-1230,c365cd2852314d3f
2025-04-23 01:11:03,2025-04-23 00:15:10,小型期05,1,19105,19084,-1130,d3ba6248e35a4227
2025-04-22 23:25:41,2025-04-22 22:58:04,小型期05,1,18994,19031,1770,6133ef9d0e8e41c4
2025-04-22 22:48:36,2025-04-22 22:47:04,小型期05,1,19000,18996,-280,ef8d420d4cb84079
2025-04-22 22:42:13,2025-04-22 22:40:10,小型期05,1,19000,18990,-580,64f231ffb8a84cb2
2025-04-22 22:27:32,2025-04-22 22:21:50,小型期05,1,18994,18980,-780,f9a28bbcb42845d3
2025-04-22 22:27:32,2025-04-22 22:21:50,小型期05,1,18994,18980,-780,0e790a0138934b18
2025-04-22 22:15:15,2025-04-22 22:06:44,小型期05,1,18989,18988,-130,c4390d3182794bd6
2025-04-22 23:59:28,2025-04-22 23:41:05,小型期05,1,19026,19045,-1030,8a7a63e7c852490a
2025-04-22 23:39:02,2025-04-22 23:36:41,小型期05,1,19025,19035,-580,47458cc22b6d41d5
2025-04-22 23:35:10,2025-04-22 23:26:00,小型期05,1,19025,19042,-930,ee2e0c1675a549c3
2025-04-22 22:58:00,2025-04-22 22:48:41,小型期05,1,18996,18994,20,294888a575854426
2025-04-22 22:46:56,2025-04-22 22:42:20,小型期05,1,18990,19000,-580,208e521a14f5428b
2025-04-22 22:40:06,2025-04-22 22:27:32,小型期05,1,18980,19000,-1080,62c6561cdd454cb8
2025-04-22 22:21:47,2025-04-22 22:15:20,小型期05,1,18990,18994,-280,5213c57bf21742ff
2025-04-22 22:06:31,2025-04-22 22:00:28,小型期05,1,18965,18988,-1230,1a0a104f68ec4120
2025-04-22 21:59:08,2025-04-22 21:50:18,小型期05,1,18960,18971,-630,b23f2fa73c2e4c59
2025-04-22 21:44:00,2025-04-22 09:52:25,小型期05,1,19010,18950,2920,c4152c0a72b64b6f
2025-04-22 09:51:30,2025-04-22 09:50:24,小型期05,1,19010,19032,-1180,2bbc87e9240f4674
2025-04-22 09:49:07,2025-04-22 09:48:05,小型期05,1,19010,19030,-1080,d857e093163e4d28
2025-04-22 09:45:35,2025-04-22 09:28:19,小型期05,1,19000,19020,-1080,7ca16a794db744ce
2025-04-22 09:27:33,2025-04-22 09:26:29,小型期05,1,18993,19015,-1180,b3ffaa3b7a6542cd
2025-04-22 09:17:21,2025-04-22 09:14:23,小型期05,1,18935,18950,-830,883806c37c0846be
2025-04-22 09:13:18,2025-04-22 09:09:18,小型期05,1,18930,18951,-1130,85bfbc082f0d4de7
2025-04-22 09:06:05,2025-04-22 09:03:25,小型期05,1,18888,18900,-680,7af17433e2224363
2025-04-22 09:02:34,2025-04-22 09:02:08,小型期05,1,18870,18893,-1230,1bd802b183194a8f
2025-04-18 09:47:30,2025-04-18 09:16:56,小型期05,1,19350,19351,-30,c2b5a4a38ad441b9
2025-04-18 09:02:12,2025-04-18 09:00:16,小型期05,1,19380,19360,-1080,083e7b5c322f4983
2025-04-18 09:00:01,2025-04-18 08:56:31,小型期05,1,19370,19360,-580,32a60f9921384bc0
2025-04-18 08:55:48,2025-04-18 08:50:11,小型期05,1,19375,19360,-830,faf3d5ca8476403a
2025-04-18 08:49:07,2025-04-18 08:48:25,小型期05,1,19375,19355,-1080,c7664823de7b4b37
2025-04-18 09:16:26,2025-04-18 09:09:23,小型期05,1,19340,19351,-630,8f9cfec9e0d148ad
2025-04-18 09:09:08,2025-04-18 09:08:59,小型期05,1,19340,19350,-580,358673f63d8c4c61
2025-04-02 15:55:52,2025-04-02 15:40:06,小型期04,1,21300,21312,-684,524a5975013b4cc5
2025-04-02 10:02:55,2025-04-02 09:42:01,小型期04,1,21311,21286,-1334,5d457a0790d04899
2025-04-02 09:41:03,2025-04-02 09:32:01,小型期04,1,21309,21286,-1234,9c6db45320e44dc0
2025-04-02 09:30:35,2025-04-02 09:29:49,小型期04,1,21286,21275,-634,4a4000667bbd4cd2
2025-04-02 09:28:50,2025-04-02 09:27:38,小型期04,1,21288,21275,-734,c05917e0b329430e
2025-04-02 09:27:08,2025-04-02 09:25:17,小型期04,1,21299,21285,-784,eae554297eb64d86
2025-04-02 09:24:30,2025-04-02 09:19:10,小型期04,1,21295,21290,-334,b8a018307b1043d1
2025-04-02 12:47:40,2025-04-02 12:25:23,小型期04,1,21250,21251,-134,52019b67d2a04a47
2025-04-02 12:15:16,2025-04-02 12:06:41,小型期04,1,21263,21273,-584,22069132a0224868
2025-04-02 11:59:14,2025-04-02 11:51:35,小型期04,1,21250,21270,-1084,a3fe4e4ba05f4cee
2025-04-02 11:50:41,2025-04-02 11:47:29,小型期04,1,21240,21259,-1034,96aca392f1ca4201
2025-04-02 11:08:28,2025-04-02 11:08:09,小型期04,1,21265,21276,-634,ae08dea63105443f
2025-04-02 11:04:32,2025-04-02 10:59:50,小型期04,1,21250,21280,-1584,8b2f3a87955d421f
2025-04-02 10:58:24,2025-04-02 10:57:26,小型期04,1,21260,21269,-534,f0955e61cacf47b9
2025-04-02 10:52:37,2025-04-02 10:47:39,小型期04,1,21271,21281,-584,257ee52bcc4448f4
2025-04-02 10:46:31,2025-04-02 10:46:18,小型期04,1,21270,21280,-584,15ac90fbc20c4016
2025-04-02 10:02:55,2025-04-02 09:42:01,小型期04,1,21311,21286,-1334,5d457a0790d04899
2025-04-02 09:41:03,2025-04-02 09:32:01,小型期04,1,21309,21286,-1234,9c6db45320e44dc0
2025-04-02 09:30:35,2025-04-02 09:29:49,小型期04,1,21286,21275,-634,4a4000667bbd4cd2
2025-04-02 09:28:50,2025-04-02 09:27:38,小型期04,1,21288,21275,-734,c05917e0b329430e
2025-04-02 09:27:08,2025-04-02 09:25:17,小型期04,1,21299,21285,-784,eae554297eb64d86
2025-04-02 09:24:30,2025-04-02 09:19:10,小型期04,1,21295,21290,-334,b8a018307b1043d1
2025-04-02 10:26:42,2025-04-02 10:03:33,小型期04,1,21282,21281,-34,d99e14fa0a044d04
2025-04-02 09:41:50,2025-04-02 09:41:16,小型期04,1,21291,21301,-584,f5f0cf0adbb34011
2025-04-02 09:31:00,2025-04-02 09:30:46,小型期04,1,21280,21293,-734,da4f2c9e31f9490f
2025-04-02 09:17:49,2025-04-02 08:52:26,小型期04,1,21310,21307,66,e5b7784a272242fe
2025-04-02 08:52:05,2025-04-02 08:51:38,小型期04,1,21320,21328,-484,10f97e67381a4efb
2025-04-02 08:51:06,2025-04-02 08:50:43,小型期04,1,21310,21325,-834,a17dbf5d2b8d4751
2025-04-02 00:49:25,2025-04-02 00:38:52,小型期04,1,21290,21310,-1084,0b84db11abfc473d
2025-04-02 00:17:21,2025-04-02 00:03:22,小型期04,1,21340,21360,-1084,62694abf9c264df0
2025-04-02 00:01:52,2025-04-01 23:49:36,小型期04,1,21340,21350,-584,e601923d0c6343fc
2025-04-01 23:44:16,2025-04-01 23:32:08,小型期04,1,21320,21330,-584,7f94e7099bb64da7
2025-04-01 22:59:11,2025-04-01 22:58:48,小型期04,1,21230,21240,-584,36873a66676e4da3
2025-04-01 22:47:24,2025-04-01 18:18:15,小型期04,1,21205,21200,166,95b45e8ef88b498d
2025-04-01 16:19:00,2025-04-01 15:26:31,小型期04,1,21200,21221,-1134,b47cd3894be3482d
2025-04-01 15:00:24,2025-04-01 13:31:26,小型期04,1,21220,21226,-384,75124294a30c4bf7
2025-04-01 13:29:58,2025-04-01 13:27:51,小型期04,1,21215,21230,-834,fd9a1d7364724326
2025-04-01 13:03:48,2025-04-01 12:54:47,小型期04,1,21205,21220,-834,e534a5c5ad894b72
2025-04-01 12:52:53,2025-04-01 12:30:00,小型期04,1,21190,21210,-1084,98185aaffaee4144
2025-04-01 12:13:55,2025-04-01 12:00:23,小型期04,1,21190,21210,-1084,febdbb1abf154830
2025-04-01 11:50:15,2025-04-01 11:38:06,小型期04,1,21180,21202,-1184,bde98e023c1f4f9b
2025-04-01 11:19:01,2025-03-28 21:50:17,小型期04,1,21600,21199,19965,a9b307ab5fb64008
2025-03-28 21:47:22,2025-03-28 21:47:16,小型期04,1,21585,21589,-286,b1e6b84bacdd4af6
2025-03-28 21:43:13,2025-03-28 15:16:17,小型期04,1,21625,21623,14,469e051112ad4ab8
2025-03-28 15:10:02,2025-03-28 09:26:52,小型期04,1,21740,21642,4814,e8ad1f01cccc4e6c
2025-03-26 09:47:41,2025-03-26 09:44:24,小型期04,1,22360,22340,-1086,5e073549ce8841bc
2025-03-26 09:25:58,2025-03-25 12:34:15,小型期04,1,22265,22350,4164,e7c44a47c9f046cd
2025-03-25 12:12:52,2025-03-25 12:08:55,小型期04,1,22266,22252,-786,8a6cb3dc3de34771
2025-03-25 12:06:20,2025-03-25 11:31:55,小型期04,1,22260,22252,-486,6b45fc24f46d428a
2025-03-25 11:17:30,2025-03-25 11:08:39,小型期04,1,22280,22255,-1336,b3edec624d3e4196
2025-03-25 11:03:47,2025-03-25 11:00:33,小型期04,1,22268,22255,-736,85cbf50e3c1844e0
2025-03-25 09:56:06,2025-03-25 09:19:25,小型期04,1,22354,22352,-186,1a1fdba348f74173
2025-03-25 09:17:06,2025-03-25 09:16:34,小型期04,1,22365,22345,-1086,ff4ae4438e514ecd
2025-03-25 09:10:45,2025-03-25 09:03:38,小型期04,1,22350,22328,-1186,9871b7a0790f44e6
2025-03-25 09:01:39,2025-03-25 08:49:37,小型期04,1,22380,22360,-1086,c9ecfe7dcbb54b09
2025-03-25 11:31:25,2025-03-25 11:19:01,小型期04,1,22250,22263,-736,55f38f6bc1b04395
2025-03-25 11:08:25,2025-03-25 11:03:51,小型期04,1,22255,22275,-1086,16ab55e9031f41df
2025-03-25 11:00:21,2025-03-25 09:56:58,小型期04,1,22328,22269,2864,d82c3d70b8d24d2a
2025-03-25 09:19:09,2025-03-25 09:17:43,小型期04,1,22345,22355,-586,e675f45bfd6e44ed
2025-03-24 11:20:08,2025-03-24 11:11:30,小型期04,1,22210,22190,-1086,e217395819d14978
2025-03-24 10:56:38,2025-03-24 10:50:28,小型期04,1,22230,22210,-1086,346c8d54000c46b1
2025-03-24 10:43:23,2025-03-24 10:37:21,小型期04,1,22230,22210,-1086,6d5992bb573b4cf8
2025-03-24 09:41:42,2025-03-24 09:39:50,小型期04,1,22275,22260,-836,0f5c2fa8dc2f4e22
2025-03-21 09:00:03,2025-03-21 08:56:09,小型期04,1,22370,22350,-1086,15463b03a7cf4254
2025-03-20 16:48:10,2025-03-20 08:53:33,小型期04,1,22209,22331,6014,71a5e606c7d94104
2025-03-19 09:12:35,2025-03-19 09:06:05,小型期03,1,22230,22200,-1586,b1a34f4d12774de5
2025-03-19 11:04:19,2025-03-19 09:57:23,小型期03,1,22157,22102,2664,3b6eca4fd31a409f
2025-03-17 09:41:10,2025-03-17 09:28:50,小型期03,1,22180,22200,-1086,2254051a889641c2
2025-03-17 09:18:03,2025-03-17 09:09:21,小型期03,1,22170,22187,-936,16ec6b1bac9a4880
2025-03-17 09:07:14,2025-03-17 09:01:00,小型期03,1,22180,22180,-86,03330320f88c4cfa
2025-03-14 15:26:06,2025-03-14 15:21:58,小型期03,1,21961,21975,-786,d53f8d2fa0574d42
2025-03-14 15:14:06,2025-03-14 13:29:27,小型期03,1,21950,21969,-1036,5b11fb397eb143bc
2025-03-14 11:18:04,2025-03-14 11:10:45,小型期03,1,21965,21975,-586,03a07a09026f4ac7
2025-03-14 11:02:40,2025-03-14 10:55:45,小型期03,1,21970,21980,-586,8f4be3bf2055400d
2025-03-14 10:48:10,2025-03-14 10:41:52,小型期03,1,21920,21940,-1086,e62aa71981444715
2025-03-14 10:39:16,2025-03-14 10:33:30,小型期03,1,21934,21944,-586,9c52943c3a7d452a
2025-03-14 10:27:15,2025-03-14 10:19:39,小型期03,1,21901,21922,-1136,7bbd5ec1dff24344
2025-03-14 10:15:25,2025-03-14 10:11:34,小型期03,1,21900,21920,-1086,2d8f29716c8d421c
2025-03-12 16:37:52,2025-03-12 16:13:48,小型期03,1,22215,22237,-1186,516445e96edb43ee
2025-03-12 15:51:56,2025-03-12 15:30:14,小型期03,1,22210,22220,-586,65c6c97a694e4620
2025-03-12 15:27:22,2025-03-12 15:04:01,小型期03,1,22190,22213,-1236,eb210f59b3a641ad
2025-03-10 09:31:59,2025-03-10 09:30:22,小型期03,1,22380,22400,-1086,42f0b02757864d6b
2025-03-10 09:25:15,2025-03-10 09:21:17,小型期03,1,22420,22420,-86,a58247f80cbb48be
2025-03-10 09:20:00,2025-03-10 09:19:16,小型期03,1,22400,22419,-1036,797694ecdfb042f0
2025-03-10 09:18:01,2025-03-10 09:17:27,小型期03,1,22410,22430,-1086,0fc98eb7d7264627
2025-03-10 09:15:05,2025-03-10 09:03:16,小型期03,1,22500,22400,4913,ae8ce43c1f0c4970
2025-03-10 08:59:58,2025-03-10 08:59:27,小型期03,1,22505,22520,-838,b4458faa502e4837
2025-03-10 08:53:57,2025-03-10 08:48:04,小型期03,1,22486,22496,-586,94618a72412b46ea
2025-03-07 09:30:06,2025-03-07 09:07:34,小型期03,1,22600,22650,2412,34be7bb4cd034802
2025-03-07 09:05:00,2025-03-07 08:57:17,小型期03,1,22560,22566,212,29f52c9965354405
2023-07-19 09:38:36,2023-07-06 12:36:51,台指17300C07,1,19,23,179,b7b1ffebc71844c5
2023-07-18 09:21:10,2023-07-06 12:36:51,台指17300C07,1,19,102,4125,cba68a4d80434f1e
2023-07-17 13:20:48,2023-07-06 12:36:51,台指17300C07,1,19,60,2027,2a6781749b7b4f56
2023-07-13 10:17:29,2023-07-06 12:36:51,台指17300C07,1,19,91,3575,c472664a823a41d2
2023-06-30 21:39:34,2023-06-30 12:02:18,台指W117300C07,5,2,3,-20,39e0cbc9a6a347c7
2023-06-30 21:39:34,2023-06-30 12:02:18,台指W117300C07,1,2,3,-4,39e0cbc9a6a347c7
2023-06-30 21:29:15,2023-06-30 12:02:18,台指W117300C07,10,2,4,460,402d7de490bb4ae1
2023-06-30 21:09:30,2023-06-30 12:02:18,台指W117300C07,1,2,5,71,41390e29c21f4bc5
2023-06-30 21:07:38,2023-06-30 12:02:18,台指W117300C07,1,2,5,71,e8feccaf3ce249d4
2023-03-20 15:00:00,2023-03-17 17:44:10,小型期04,1,15412,15270,-7172,e581cca9d8554aec
2023-03-17 09:45:50,2023-03-17 09:44:24,小型期04,1,15365,15346,-1022,7247e5c972874102
2023-03-17 09:39:14,2023-03-17 09:32:24,小型期04,1,15360,15360,-72,0e6d09a8879840c0
2023-03-17 09:31:00,2023-03-17 09:27:54,小型期04,1,15355,15362,-422,8fedfe0213c34151
2023-03-17 09:27:47,2023-03-17 09:09:38,小型期04,1,15345,15356,478,740f0a5dc8294ff4
2023-03-17 08:55:28,2023-03-17 08:45:58,小型期04,1,15310,15322,-672,de73e84f6abd4617
2023-03-17 00:27:27,2023-03-17 00:25:18,小型期04,1,15270,15279,-522,acb3c3c71b764d59
2023-03-17 00:15:38,2023-03-17 00:09:00,小型期04,1,15270,15270,-72,da5858a06b40448f
2023-03-17 00:08:53,2023-03-16 23:27:30,小型期04,1,15270,15270,-72,a02cbdec57fd4b00
2023-03-16 23:26:10,2023-03-16 23:23:19,小型期04,1,15255,15269,-772,0fb49e77a4684fdd
2023-03-16 23:20:32,2023-03-16 23:15:28,小型期04,1,15250,15265,-822,a5c46203619642f4
2023-03-16 23:08:47,2023-03-16 10:46:46,小型期04,1,15259,15259,-72,961788713acb4c74
2023-03-16 10:43:28,2023-03-16 09:47:50,小型期04,1,15280,15291,-622,7190aea726da4669
2023-03-16 09:28:20,2023-03-16 09:25:29,小型期04,1,15230,15250,-1072,02d03c8b7e8f4492
2023-03-16 09:22:23,2023-03-16 09:12:52,小型期04,1,15224,15224,-72,f39844b78f5e4df8
2023-03-15 17:02:32,2023-03-15 08:54:45,小型期04,1,15400,15311,-4522,b213e1015a044335
2023-03-15 01:16:27,2023-03-14 22:05:22,小型期04,1,15390,15360,-1572,f44160d67cb04073
2023-03-14 20:30:10,2023-03-14 10:17:06,小型期04,1,15350,15340,428,165bda85b6ea46ad
2023-03-14 10:09:58,2023-03-14 09:07:35,小型期04,1,15330,15340,-572,ea4d2dce28254bf0
2023-03-14 09:02:53,2023-03-14 09:01:23,小型期04,1,15302,15326,-1272,74757cb3945a4f92
2023-03-11 02:41:34,2023-03-10 23:03:47,小型期04,1,15465,15410,-2822,e40bcd4cc937437b
2023-03-10 22:38:51,2023-03-10 21:35:01,小型期04,1,15490,15460,-1572,6780033ab4304bb7
2023-03-10 21:30:15,2023-03-10 13:18:31,小型期04,1,15460,15425,-1822,e0b5bbea26474505
2023-03-10 09:46:23,2023-03-10 09:34:04,小型期03,1,15585,15545,-2074,64cb24bcd04e4ea7
2023-03-10 02:18:13,2023-03-10 01:06:05,小型期03,1,15740,15720,-1074,f869abfecbab4554
2023-03-10 01:02:44,2023-03-09 22:27:20,小型期03,1,15750,15740,-574,77533f10025b4f75
2023-03-09 10:18:58,2023-03-09 09:56:54,小型期03,1,15815,15791,-1274,120789c16e5946e0
2023-03-09 09:50:03,2023-03-08 23:35:11,小型期03,1,15850,15800,-2574,3b3a4e482d1d440c
2023-03-08 23:21:40,2023-03-03 23:15:37,小型期03,1,15654,15810,7726,51dbb76ff8844a5d
2023-03-03 23:03:25,2023-03-03 22:58:17,小型期03,1,15653,15625,-1474,2e7b4bb34082475a
2023-03-03 19:15:43,2023-03-03 19:08:31,小型期03,1,15638,15638,-74,f759bb761fb8458c
2023-03-03 12:16:39,2023-03-03 11:41:47,小型期03,1,15655,15625,-1574,bd41b031cb154a95
2023-03-03 11:15:43,2023-03-03 09:27:29,小型期03,1,15607,15628,-1124,f6f1d9efb47a4675
2023-03-03 09:27:23,2023-03-03 08:50:24,小型期03,1,15636,15607,-1524,2a4585f7a64345b7
2023-03-03 08:50:17,2023-03-03 08:46:43,小型期03,1,15616,15639,-1224,8750d6dd5d1245b6
2023-03-03 02:36:51,2023-03-03 00:05:04,小型期03,1,15575,15592,-924,94bc82f3a17d4eb4
2023-03-03 00:00:12,2023-03-02 23:17:58,小型期03,1,15555,15587,-1674,0978818345a14cfb
2023-03-02 22:53:10,2023-03-02 21:43:35,小型期03,1,15530,15550,-1074,dc2d76ee8fbc461a
